355;5.541666667;19950;247996.3985
356;5.541666667;19950;220244.0303
357;5.55;19980;248119.7385
358;5.55;19980;220811.2708
359;5.558333333;20010;248089.4233
360;5.558333333;20010;221411.2984
361;5.566666667;20040;248116.495
362;5.566666667;20040;222068.2551
363;5.575;20070;248343.5735
364;5.575;20070;222713.2423
365;5.583333333;20100;248393.8234
366;5.583333333;20100;223305.1153
367;5.591666667;20130;248564.881
368;5.591666667;20130;223947.1161
369;5.6;20160;248602.5245
370;5.6;20160;224587.6014
371;5.608333333;20190;248597.9185
372;5.608333333;20190;225289.4109
373;5.616666667;20220;248793.7148
374;5.616666667;20220;225855.7387
375;5.625;20250;248964.8053
376;5.625;20250;226597.5501
377;5.633333333;20280;249096.7718
378;5.633333333;20280;227281.8871
379;5.641666667;20310;249237.7893
380;5.641666667;20310;227852.7218
381;5.65;20340;249321.2453
382;5.65;20340;228501.9769
383;5.658333333;20370;249446.9171
384;5.658333333;20370;228957.768
385;5.666666667;20400;249549.1963
386;5.666666667;20400;229723.6581
387;5.675;20430;249723.1816
388;5.675;20430;230394.444
389;5.683333333;20460;249852.9019
390;5.683333333;20460;230987.0301
391;5.691666667;20490;249936.3739
392;5.691666667;20490;231631.4284
393;5.7;20520;250100.8896
394;5.7;20520;232175.1884
395;5.708333333;20550;250291.4148
396;5.708333333;20550;232745.7668
397;5.716666667;20580;250321.0483
398;5.716666667;20580;233427.9764
399;5.725;20610;250420.0014
400;5.725;20610;234069.1221
401;5.733333333;20640;250532.5621
402;5.733333333;20640;234497.8162
403;5.741666667;20670;250654.0419
404;5.741666667;20670;234946.5419
405;5.75;20700;250846.0794
406;5.75;20700;235613.6664
407;5.758333333;20730;251005.0295
408;5.758333333;20730;235989.1361
409;5.766666667;20760;251145.1985
410;5.766666667;20760;236615.2086
411;5.775;20790;251267.6656
412;5.775;20790;237150.037
413;5.783333333;20820;251200.0331
414;5.783333333;20820;237742.5707
415;5.791666667;20850;251392.2273
416;5.791666667;20850;238430.8113
417;5.8;20880;251530.7606
418;5.8;20880;238998.7324
419;5.808333333;20910;251582.0914
420;5.808333333;20910;239622.0586
421;5.816666667;20940;251695.9728
422;5.816666667;20940;240098.7158
423;5.825;20970;251738.744
424;5.825;20970;240729.4626
425;5.833333333;21000;251693.3945
426;5.833333333;21000;241470.633
427;5.841666667;21030;251745.3413
428;5.841666667;21030;242046.2675
429;5.85;21060;251820.6336
430;5.85;21060;242730.2676
431;5.858333333;21090;251976.4752
432;5.858333333;21090;243197.3738
433;5.866666667;21120;252111.0013
434;5.866666667;21120;243896.2181
435;5.875;21150;252164.966
436;5.875;21150;244462.7735
437;5.883333333;21180;252280.7011
438;5.883333333;21180;245188.4995
439;5.891666667;21210;252196.0356
440;5.891666667;21210;245836.4798
441;5.9;21240;252159.4073
442;5.9;21240;246527.5508
443;5.908333333;21270;252222.6454
444;5.908333333;21270;247145.3986
445;5.916666667;21300;252397.4507
446;5.916666667;21300;247698.2984
447;5.925;21330;252357.1541
448;5.925;21330;248352.0317
449;5.933333333;21360;252405.1042
450;5.933333333;21360;248963.5339
451;5.941666667;21390;252634.2648
