;svs_x;epoch;ele;azi;Islc;Ispb;Vtec1
1000;G06;173640;69.972;-187.406;-10.973925682098903;136.70081693325463;129.2670668663413
1001;G06;173880;71.928;-189.632;-11.581191349633748;141.08841537985475;134.82263566879303
1002;G06;174090;73.599;-192.094;-5.108877273075748;132.23707793700694;127.38830352859237
1003;G06;174150;74.068;-192.902;-5.262562559935638;138.8993749320437;134.0901886564276
1004;G06;174210;74.533;-193.767;-5.378153142994055;134.5403291738336;130.14710641413026
1005;G06;174360;75.67;-196.21;-3.2970039664991537;134.5498467602674;130.77246297798965
1006;G06;174420;76.113;-197.314;-14840.186538796253;134.43563593579603;130.8889977308031
1007;G06;174540;76.977;-199.772;1.0300997865379575;131.27580365725683;128.22636733994898
1008;G06;174630;77.603;-201.855;-1.5084852944214948;130.75233743161326;127.99760107412249
1009;G06;174660;77.808;-202.596;-3.8996557482652614;134.80682106214445;132.0590155481532
1010;G06;174930;79.518;-210.627;2.5336627660516005;138.37590870640017;136.28582177567972
1011;G06;174960;79.69;-211.69;2.5190317230282657;132.65585088915722;130.71686789760554
1012;G06;174990;79.857;-212.791;2.4640505327241438;133.20786980319082;131.322894901911
1013;G06;175110;80.477;-217.587;4.6655051913370755;135.5206385909956;133.82853881241647
1014;G06;175200;80.886;-221.608;2.2314288014938186;134.28335487195656;132.74658224452398
1015;G06;175260;81.133;-224.483;4.510857778586964;136.89116823646216;135.40768319324533
1016;G06;175620;81.989;-244.638;6.56458643812195;132.91282519103427;131.7352754924662
1017;G06;175710;82.011;-250.106;8.81470879680853;130.75233743161326;129.6002329967948
1018;G06;175770;81.981;-253.736;4.067489490608251;133.731335957923;132.54418557976828
1019;G06;175920;81.767;-262.562;8.503411575163845;133.57905489408353;132.3296346736819
1020;G06;175950;81.699;-264.254;6.152241639937706;133.57905489408353;132.30907278536893
1021;G06;176040;81.451;-269.13;6.063882027664047;136.03458723020537;134.66345284602403
1022;G06;176130;81.138;-273.665;8.315367126201403;131.27580365725683;129.8547636762451
1023;G06;176220;80.767;-277.829;3.6217324102604422;135.51112104001749;133.91985587246714
1024;G06;176280;80.491;-280.394;3.609240445107204;135.21607646331665;133.53270117042737
1025;G06;176340;80.195;-282.791;3.60601589096466;133.98831025980004;132.21560367139224
1026;G06;176370;80.04;-283.929;3.608082461927125;135.920376405734;134.06526099562296
1027;G06;176400;79.88;-285.027;1.2731919406987577;135.77761289287264;133.86490946931562
1028;G06;176580;78.855;-290.92;5.971108783418377;134.178661633919;131.88976066124098
1029;G06;176640;78.486;-292.61;3.5855222123990913;139.86064921179383;137.31559846838417
1030;G06;176700;78.106;-294.176;8.195225130318626;136.17735070761105;133.5345134386832
1031;G06;176820;77.318;-296.971;-14826.218616826509;135.21607642786097;132.23601180571526
1032;G06;176850;77.115;-297.605;8.232706415044822;134.28335487195656;131.22921918954586
1033;G06;176880;76.911;-298.215;8.203894864585086;133.98831025980004;130.844529308464
1034;G06;176910;76.705;-298.802;10.559760659159641;130.75233743161326;127.5880733368059
1035;G06;177030;75.866;-300.95;8.241307542530711;134.9876548143739;131.29992336178026
1036;G06;177060;75.654;-301.448;5.910305306159252;134.54984672481172;130.7641081455359
1037;G06;177120;75.226;-302.388;10.534941668772142;128.55377943282414;124.72001621876313
1038;G06;177210;74.574;-303.672;10.45267228218257;127.33553081574134;123.19934434100139
1039;G06;177240;74.355;-304.068;10.435422942040455;130.34308206589674;125.98948990658693
1040;G06;177300;73.913;-304.818;8.113943539546476;128.820271321135;124.27386122445411
1041;G06;177330;73.691;-305.171;10.42982594060677;130.20031855303537;125.47900988681494
1042;G06;177360;73.468;-305.512;-14828.6906476574;131.9515509112842;127.03657756755328
1043;G06;177450;72.796;-306.459;8.143857762293427;127.8875497652306;122.73386623645537
1044;G06;177540;72.117;-307.303;5.842531131804193;134.95910212598392;129.0885752362673
1045;G06;177570;71.89;-307.564;8.182472211209316;131.94203336030608;126.05811501398185
1046;G06;177630;71.435;-308.066;3.560916523506123;135.25414673814046;128.91999375486245
1047;G06;177690;70.979;-308.543;8.231842005065326;133.2078697677351;126.66389412740752
1048;G06;177750;70.522;-308.984;3.5767921679859893;-2301.5476047746424;-2183.067299526084
1049;G06;177870;69.603;-309.769;3.672842121709718;133.3125630057727;125.79789726785535
1050;G06;177900;69.372;-309.946;6.012995438938354;139.71788569893243;131.66575735387343
1051;G06;177960;68.91;-310.28;1.470286315404694;136.62467638360704;128.40035496416868
1052;G06;178200;67.057;-311.366;-2.844883403383091;137.82388986327797;128.03615263024582
1053;G06;178230;66.825;-311.486;1.8348922110469892;138.37590874185585;128.35329226506113
1054;G06;178290;66.362;-311.711;-0.37130280381855413;135.10186563884528;124.92982459951418
1055;G06;178380;65.666;-312.012;2.0376210638620966;129.38180778614668;119.07129843153405
1056;G06;178500;64.738;-312.349;2.198969320371228;133.98831029525576;122.50056150662992
1057;G06;178530;64.506;-312.423;6.897902394380114;131.4185671346625;119.9482681947624
1058;G06;178560;64.274;-312.493;6.930825246053239;131.1615928327855;119.50957199717374
1059;G06;178590;64.042;-312.559;2.3441297804128203;131.72312929779713;119.8145206331013
1060;G06;178710;63.115;-312.786;0.18895080303569065;137.14814257379493;123.87181125555469
1061;G06;178740;62.884;-312.834;0.20560409739579869;134.28335483650085;121.06610261931614
1062;G06;178830;62.19;-312.967;0.3477970216681581;131.68505905842906;118.07076972629123
1063;G06;178860;61.959;-313.01;5.008938609026705;129.239044308741;115.66120675956088
1064;G06;178920;61.498;-313.087;0.44327454310644954;133.06510625487374;118.63572847277001
1065;G06;178950;61.267;-313.121;0.4819034224924626;135.62533182903317;120.68624421906647
1066;G06;179010;60.806;-313.18;2.9078653497956286;133.05558870389564;117.94035652890972
1067;G06;179130;59.886;-313.265;0.7430914925574944;137.55739797496713;120.96367302721923
1068;G06;179190;59.427;-313.292;0.7976587375576533;133.98831025980004;117.34570386971622
1069;G06;179220;59.198;-313.302;0.8614328352319588;136.8530979970941;119.6079708791846
1070;G06;179310;58.511;-313.316;-14833.541355452393;130.19080100205727;113.07218351478373
1071;G06;179340;58.283;-313.317;-14833.539431236066;131.00931176894602;113.54196804085984
1072;G06;179370;58.054;-313.315;0.9772093479840785;133.2078697677351;115.19966265950417
1073;G06;179430;57.599;-313.311;1.0609067129134464;130.45729285491242;112.33450658422674
1074;G06;179490;57.144;-313.307;1.1241988967058278;131.4280847210963;112.67457301919066
1075;G06;179580;56.463;-313.284;-3.3460339174653586;133.99782788168955;114.10998621198681
1076;G06;179640;56.009;-313.259;-0.9602349667997575;134.80682106214445;114.27676888627322
1077;G06;179670;55.783;-313.243;-0.9205479474864237;132.09431442414555;111.720556830615
1078;G06;179700;55.557;-313.226;-3.1873306207618226;138.37590874185585;116.76282912166435
1079;G06;179730;55.331;-313.207;-3.0972637810508084;137.81437227684418;116.01817866065743
1080;G06;179760;55.106;-313.186;1.6297145039060477;131.4185671346625;110.37543518004053
1081;G06;179790;54.881;-313.163;1.6697417206661929;-2303.4320830947745;-1930.0455353319503
1082;G06;179820;54.656;-313.138;-0.600821771237736;133.88361705721815;111.91499337456113
1083;G06;179910;53.982;-313.055;-5.078519570426273;133.87409950624007;111.10188886807417
1084;G06;179940;53.758;-313.023;-5.034606018872751;136.18686829404484;112.74631088429649
1085;G06;179970;53.534;-312.991;-4.965902196049177;138.27121550381827;114.19137824493089
1086;G06;180000;53.311;-312.956;-7.251931535445975;133.87409947078436;110.28831660821331
1087;G06;180030;53.087;-312.927;-7.216620635973465;137.00537906093356;112.58728637293001
1088;G06;180060;52.864;-312.896;-7.169438990677118;136.22493853341294;111.66681960021613
1089;G06;180090;52.641;-312.863;-7.122789464534678;132.54164010014156;108.37468100703732
1090;G06;180120;52.419;-312.829;-7.091806146048936;131.94203336030608;107.61274932604785
1091;G06;180150;52.197;-312.793;-7.015091674976492;-2304.003137110765;-1874.393960099322
1092;G06;180180;51.975;-312.755;-6.944565145498861;130.9046185309084;106.22389059197846
1093;G06;180210;51.753;-312.717;-6.872318057240466;133.7218184069449;108.23085187473563
1094;G06;180240;51.531;-312.677;-6.817427562618359;133.36015086703028;107.65856059324102
1095;G06;180270;51.31;-312.635;-6.767276112387945;134.02638053462383;107.91546566252512
1096;G06;180300;51.089;-312.592;-6.707857712070945;134.84489130151255;108.2906465669172
1097;G06;180330;50.868;-312.547;-6.636334841952057;137.11958988540493;109.82750560639019
1098;G06;180360;50.648;-312.502;-6.566079690406463;141.34538968173177;112.91346936714864
1099;G06;180390;50.427;-312.455;-6.493439823897336;139.97486003626517;111.52019072497832
1100;G06;180420;50.207;-312.406;-6.4517400553749775;140.26990457751032;111.45631153463557
1101;G06;180450;49.988;-312.357;-6.348039186940195;135.920376405734;107.71070440207305
1102;G06;180480;49.768;-312.306;-6.3047696881872275;-2301.956860175815;-1819.249930275817
1103;G06;180510;49.549;-312.253;-6.267537302478918;142.31618151245996;112.16769846986722
1104;G06;180540;49.33;-312.2;-6.165707750463652;139.86064921179383;109.93082563285661
1105;G06;180570;49.112;-312.145;-6.052075598481013;134.9971724008077;105.8172792318964
1106;G06;180600;48.894;-312.089;-5.9889438517336355;137.00537906093356;107.09510293330663
1107;G06;180630;48.676;-312.038;-5.917360068721198;140.4221856768055;109.46111787707243
1108;G06;180660;48.458;-311.985;-5.841067236839737;137.92858306585984;107.216749872391
1109;G06;180690;48.241;-311.932;-5.74678386339609;138.37590874185585;107.26319400420023
1110;G06;180720;48.023;-311.877;-5.645346451428947;136.48191287074567;105.49542497722808
1111;G06;180750;47.807;-311.82;-5.558609292012618;140.8314410779777;108.54999944230858
1112;G06;180780;47.59;-311.763;-5.500125823063516;142.5731558497927;109.57866438609871
1113;G06;180810;47.373;-311.705;-5.366268994915408;142.9824112509649;109.57737640195647
1114;G06;180840;47.157;-311.645;-5.3361598367268135;141.34538968173177;108.01094460551582
1115;G06;180870;46.942;-311.584;-5.268560139874179;142.2114883098781;108.35938048003892
1116;G06;180900;46.726;-311.522;-5.161930488750868;136.8530979970941;103.97247139778531
1117;G06;180930;46.511;-311.459;-5.096443703461323;140.26990461296603;106.25712026349272
1118;G06;180960;46.296;-311.395;-5.02259550667733;144.7717138840375;109.34504018729602
1119;G06;180990;46.081;-311.33;-4.928100320878577;140.0129302756333;105.43804679053024
1120;G06;181020;45.867;-311.264;-4.871638890532044;135.40642780197993;101.66707711200634
1121;G06;181050;45.653;-311.197;-4.819493978993704;137.81437227684418;103.16667765583279
1122;G06;181080;45.439;-311.129;-4.77006568323178;136.48191287074567;101.86287118950085
1123;G06;181110;45.226;-311.06;-4.7226899888863025;135.11138318982339;100.53719397237818
1124;G06;181140;45.013;-310.99;-4.670514691812589;133.83602919596058;99.28734512382384
1125;G06;181170;44.8;-310.919;-4.631288986619158;140.57446674064497;103.96935252205078
1126;G06;181200;44.588;-310.847;-4.535948359640704;139.71788569893243;103.02133700998365
1127;G06;181230;44.375;-310.779;-4.491621181884523;138.78516414302806;102.01880522548038
1128;G06;181260;44.163;-310.71;-4.422179596843831;136.2915614966267;99.87721863206299
1129;G06;181290;43.952;-310.641;-4.371453055150438;131.27580362180115;95.90490068493928
1130;G06;181320;43.74;-310.57;-4.341675230483516;135.39691021554611;98.60731452996436
1131;G06;181350;43.529;-310.498;-4.264868255488328;142.72543691363217;103.62019605459689
1132;G06;181380;43.318;-310.426;-4.201856029907518;136.3391493578843;98.6729807127534
1133;G06;181410;43.108;-310.352;-4.201176982330515;134.69261027312876;97.17500433483691
1134;G06;181440;42.897;-310.278;-4.076586182420778;-2301.128831857948;-1654.8945154723701
1135;G06;181470;42.687;-310.202;-3.986829473722506;133.87409947078436;95.97166985897883
1136;G06;181500;42.478;-310.126;-3.9127087998797587;133.98831025980004;95.74786959885843
1137;G06;181530;42.268;-310.049;-3.866026796315612;131.4280847210963;93.61629601816159
1138;G06;181560;42.059;-309.971;-3.8106211303644635;134.02638053462383;95.1597463332804
1139;G06;181590;41.851;-309.892;-3.743926014800052;134.9591021614396;95.51324859003866
1140;G06;181620;41.642;-309.812;-3.6507581131515203;136.07265750502916;95.98778998682785
1141;G06;181650;41.434;-309.732;-3.634020044211389;137.662091177549;96.79255406888466
1142;G06;181680;41.226;-309.65;-3.539825770943233;136.7388871726227;95.82836583421759
1143;G06;181710;41.019;-309.568;-3.4881327068527486;133.05558870389564;92.94124763447557
1144;G06;181740;40.812;-309.485;-3.3996132602809936;135.9298939567121;94.63585686497473
1145;G06;181770;40.605;-309.401;-3.3453544089642495;136.17735074306674;94.49372975037927
1146;G06;181800;40.398;-309.316;-3.301750917512068;138.2236276425607;95.59380587978856
1147;G06;181830;40.192;-309.236;-3.2454092210663044;135.11138322527907;93.12961184339093
1148;G06;181860;39.986;-309.154;-3.228640695679397;136.7388871726227;93.93518684284176
1149;G06;181890;39.78;-309.072;-3.182441208744084;136.3296318069062;93.33809590138617
1150;G06;181920;39.574;-308.989;-3.1047279505870464;-2303.8413384604914;-1571.9750124469285
1151;G06;181950;39.369;-308.905;-3.1148848033018255;141.3929775075337;96.14893856203499
1152;G06;181980;39.164;-308.82;-3.0197242912821833;143.42973689150523;97.20116309867522
1153;G06;182010;38.96;-308.734;-2.970928667040937;-2294.295218626204;-1549.5174455561923
1154;G06;182040;38.755;-308.648;-2.915009283444467;145.18096924975404;97.71393398104499
1155;G06;182070;38.551;-308.561;-2.770917919141667;145.02868815045886;97.27465715474202
1156;G06;182100;38.348;-308.473;-2.7277367405387793;137.67160876398282;92.02135144993623
1157;G06;182130;38.144;-308.385;-2.657750804127488;143.5439476805209;95.61194888001192
1158;G06;182160;37.941;-308.295;-2.5630729860151824;148.56922314178027;98.61402681182602
1159;G06;182190;37.738;-308.205;-2.5054932828731897;143.5439476805209;94.94439704420427
1160;G06;182220;37.536;-308.115;-2.402786060446421;142.0592072105829;93.63281308574312
1161;G06;182250;37.334;-308.023;-2.3383239449028737;141.61188157004264;93.00894397627206
1162;G06;182280;37.132;-307.931;-2.2733486435495136;141.6499518094107;92.70429972935135
1163;G06;182310;36.931;-307.838;-2.2190589812289883;146.70377999451577;95.67157946942561
1164;G06;182340;36.729;-307.745;-2.136847706532623;148.45501235276458;96.46707496062098
1165;G06;182370;36.529;-307.651;-2.0417169418457455;146.70377999451577;94.98953037150473
1166;G06;182400;36.328;-307.556;-1.9259996046578498;148.45501231730887;95.77758430097062
1167;G06;182430;36.128;-307.464;19038.753293938167;-2292.2870119306226;-1473.5759826942963
1168;G06;182460;35.927;-307.373;-1.7210677828002474;146.2564543185198;93.67795290816183
1169;G06;182490;35.728;-307.28;-1.6308571702234882;147.4842204865807;94.12275905448595
1170;G06;182520;35.528;-307.187;-1.5830270047083155;147.4842204865807;93.77901178243668
1171;G06;182550;35.329;-307.093;-1.4344374465876852;142.31618151245996;90.16241208355036
1172;G06;182580;35.13;-306.998;-1.3515317010845769;135.76809534189454;85.69832143567912
1173;G06;182610;34.931;-306.902;-1.221928812433186;137.14814257379493;86.2501917942269
1174;G06;182640;34.733;-306.806;-1.1515499914040608;136.7388871726227;85.67577485795637
1175;G06;182670;34.535;-306.71;-1.1106019546448387;136.18686829404484;85.01378539587814
1176;G06;182700;34.337;-306.612;-0.9343925830714802;-2295.1042118066594;-1427.3711251787615
1177;G06;182730;34.139;-306.514;-0.809045761258839;141.34538968173177;87.5767387658843
1178;G06;182760;33.942;-306.416;-0.721098782428222;145.18096924975404;89.61690838442019
1179;G06;182790;33.745;-306.317;-0.5609480422052869;149.67326093439172;92.04282682954408
1180;G06;182820;33.549;-306.217;-0.4399478765463103;143.9532030816931;88.19281205462292
1181;G06;182850;33.353;-306.116;-0.33295377627701045;142.02113693575913;86.68088979663452
1182;G06;182880;33.157;-306.015;-0.21989235470618138;147.74119478845773;89.83030754365791
1183;G06;182910;32.961;-305.914;-0.1422083829578008;143.9532030816931;87.19385939427885
1184;G06;182940;32.766;-305.812;-0.09932829416401358;144.61943278474234;87.26405811832423
1185;G06;182970;32.571;-305.709;0.05701925488334215;146.96075429639282;88.33783874267485
1186;G06;183000;32.377;-305.606;0.17128815579222356;152.65225942524575;91.40844713473145
1187;G06;183030;32.182;-305.506;0.3341256226360065;151.5672568055019;90.40867377813038
1188;G06;183060;31.988;-305.405;0.4644231239169425;149.6827785208255;88.94044379081245
1189;G06;183090;31.794;-305.304;0.606040247612312;156.0690660765734;92.37609206629126
1190;G06;183120;31.6;-305.202;0.7319306407701399;149.41628663251467;88.09444968025042
1191;G06;183150;31.407;-305.099;0.851663300590027;153.09958510124173;89.91534551249181
1192;G06;183180;31.214;-304.996;1.0040868608900175;153.21379589025742;89.63126329712212
1193;G06;183210;31.021;-304.893;1.1682828129005105;142.5731558497927;83.07950564222214
1194;G06;183240;30.828;-304.789;1.2874419767639436;-2292.1347308667832;-1330.4036937270944
1195;G06;183270;30.636;-304.684;1.4280932517205334;143.9532030816931;83.2249223418508
1196;G06;183300;30.444;-304.578;1.5313446482393982;144.3624584828653;83.13192993282884
1197;G06;183330;30.253;-304.473;1.665807946145475;137.56691552594523;78.9061588805927
1198;G06;183360;30.061;-304.366;1.7964678755974697;135.62533182903317;77.4827178864299
1199;G06;183390;29.87;-304.259;1.9353684544278256;146.40873541781497;83.31055698552524
1200;G06;183420;29.68;-304.152;2.0414574061176936;145.43794355163107;82.42933661483525
1201;G06;183450;29.489;-304.044;2.1985599133969362;144.66702061054423;81.66359251184002
1202;G06;183480;29.299;-303.935;2.2972232004413673;145.02868815045886;81.53983971749516
1203;G06;183510;29.109;-303.826;2.421091484085224;150.34900822387476;84.19116557812063
1204;G06;183540;28.92;-303.717;2.614205389112813;155.25055527422896;86.58675272862203
1205;G06;183570;28.731;-303.607;2.7830803590139594;145.59022461547053;80.87159150775078
1206;G06;183600;28.542;-303.496;2.8596177288621383;145.2951800387697;80.38104300293006
1207;G06;183630;28.353;-303.389;3.0064572645148453;142.5731558497927;78.55467707885109
1208;G06;183660;28.165;-303.281;3.1836333003080965;145.02868815045886;79.58343768294485
1209;G06;183690;27.976;-303.172;3.255552316969269;139.8987194511619;76.45411956873136
1210;G06;183720;27.788;-303.063;3.3850653963311577;144.66702064599994;78.73681341943298
1211;G06;183750;27.601;-302.953;3.5633583221475464;146.1422435295041;79.21512640780041
1212;G06;183780;27.413;-302.843;3.722906067271167;142.98241121550922;77.18323315021756
1213;G06;183810;27.226;-302.732;3.7900860040849476;150.1967271245796;80.74429913784596
1214;G06;183840;27.039;-302.621;3.9634889505923896;145.2951800387697;77.78703708731038
1215;G06;183870;26.853;-302.51;4.108789106094163;143.28697337864384;76.3959996568238
1216;G06;183900;26.667;-302.397;4.2192853786413425;138.51867225471722;73.5485030774768
1217;G06;183930;26.481;-302.285;4.325736829413669;158.6768794765347;83.90243097968361
1218;G06;183960;26.295;-302.172;4.485163918788306;150.6440528005756;79.32353702820889
1219;G06;183990;26.11;-302.058;4.691589843867235;151.46256356746431;79.42335248192937
1220;G06;184020;25.925;-301.944;4.78762731718437;146.92268402156904;76.72176261008791
1221;G06;184050;25.74;-301.829;4.930029784647001;146.40873541781497;76.13380598047164
1222;G06;184080;25.556;-301.714;5.0209055107104446;145.7044354399419;75.45154186938832
1223;G06;184110;25.371;-301.599;5.159957379015062;-2288.3467391600184;-1180.0115557454383
1224;G06;184140;25.188;-301.483;5.290285691299779;153.09958510124173;78.61793069727793
1225;G06;184170;25.004;-301.367;5.529946052748299;150.0920339219977;76.7490147512302
1226;G06;184200;24.821;-301.25;5.691908792003725;148.4454947663308;75.58822460270855
1227;G06;184230;24.638;-301.136;5.776204117322929;-2296.3700482495437;-1164.3819402548695
1228;G06;184260;24.454;-301.022;6.0018584488374715;162.2078968814223;81.89861446518425
1229;G06;184290;24.272;-300.907;6.194670874043254;144.3624584828653;72.58127212822616
1230;G06;184320;24.089;-300.791;-14830.512698451914;139.4989816364235;69.83799159763599
1231;G06;184350;23.907;-300.675;6.480291006435643;145.2856624877916;72.42671733882186
1232;G06;184380;23.725;-300.559;6.699515801211802;153.7277445294672;76.30949233492346
1233;G06;184410;23.544;-300.442;6.9165974761680005;146.80847323255335;72.56595361826147
1234;G06;184440;23.362;-300.325;7.060147112822043;159.34310917958393;78.42516827327339
1235;G06;184470;23.181;-300.207;7.229595968692348;151.9860297576522;74.4854870909511
1236;G06;184500;23.0;-300.089;7.445681515741494;153.35655940311878;74.83615811576954
1237;G06;184530;22.82;-299.971;7.642448350685718;153.62305129142962;74.6470011104407
1238;G06;184560;22.64;-299.852;7.79185406357739;147.8934758877529;71.55622079998363
1239;G06;184590;22.46;-299.733;8.006249224646945;149.23545284482952;71.89661363937418
1240;G06;184620;22.28;-299.613;8.118858763314218;142.99192876648732;68.59330784385588
1241;G06;184650;22.101;-299.493;8.297936891075066;149.12124205581384;71.22784116882767
1242;G06;184680;21.922;-299.372;8.525794865290415;142.87771797747163;67.95334217060577
1243;G06;184710;21.743;-299.251;8.654100819871257;145.06675846073836;68.69836159098392
1244;G06;184740;21.564;-299.13;8.87033744366046;156.8875768434621;73.97677686791442
1245;G06;184770;21.386;-299.008;9.071179308636406;160.45666452317352;75.33552355397036
1246;G06;184800;21.208;-298.886;9.259041515298001;158.01064977348545;73.8686403977174
1247;G06;184830;21.03;-298.766;9.454238726378717;155.4028363735241;72.33708444520994
1248;G06;184860;20.852;-298.646;9.648771852188064;144.47666927188098;66.9614477984182
1249;G06;184890;20.675;-298.526;9.870109806717217;150.90102710245264;69.6388828899512
1250;G06;184920;20.498;-298.405;10.045143148158914;139.1563492339208;63.94287367120301
1251;G06;184950;20.321;-298.284;10.26968080238452;148.3027312534694;67.85236188220833
1252;G06;184980;20.144;-298.162;10.397443575632883;150.34900818841908;68.49208659272784
1253;G06;185010;19.968;-298.04;10.690532557713984;152.65225946070146;69.2428846193315
1254;G06;185040;19.791;-297.917;10.75227954662054;133.1793170793451;60.14891281935784
1255;G06;185070;19.616;-297.794;11.057533308650171;161.64636038095495;72.69341284833779
1256;G06;185100;19.44;-297.671;11.204886561948198;149.67326093439172;67.01912923905086
1257;G06;185130;19.265;-297.547;11.343123729165496;123.12876615682636;54.896958084472416
1258;G06;185160;19.09;-297.423;11.488092302955693;123.39525804513721;54.77970537946173
1259;G06;185190;18.915;-297.299;11.681780306686646;148.3312839418594;65.56693585554264
1260;G06;185220;18.74;-297.174;11.957723975651055;145.3332503490492;63.965624055943316
1261;G06;185250;18.566;-297.049;12.140937656324473;168.6037019881483;73.89035760316004
1262;G06;185280;18.392;-296.924;12.370637057803771;158.2295538005387;69.04722841794465
1263;G06;185310;18.218;-296.798;12.617391324907649;161.23710501523843;70.05849161317244
1264;G06;185340;18.045;-296.672;12.877004594576892;167.0808912433865;72.28859335984738
1265;G06;185370;17.871;-296.546;13.07313769432942;135.25414670268475;58.267932346420444
1266;G06;185400;17.698;-296.419;13.198123470743324;-2299.9105832408654;-986.5893985599856
1267;G06;185430;17.525;-296.294;13.480919272941017;154.03230669260185;65.7936105520362
1268;G06;185460;17.353;-296.169;13.582843278942558;141.24069644369422;60.074340080300345
1269;G06;185490;17.18;-296.044;13.804724662994094;147.6365015858759;62.52731675093218
1270;G06;185520;17.008;-295.918;14.06998265746997;156.07858359209578;65.82297616474462
1271;G06;185550;16.836;-295.792;14.236745283099236;-2290.202664756305;-961.7607211049544
1272;G06;185580;16.664;-295.666;14.522046526920848;162.7694333109783;68.06531859911793
1273;G06;185610;16.493;-295.539;14.73565701788145;137.41463446210577;57.22131434271516
1274;G06;185640;16.321;-295.412;15.038526277681749;149.53049742153033;62.0036395460386
1275;G06;185670;16.151;-295.284;15.081528121351239;-2308.0861734296855;-953.0704519827591
1276;G06;185700;15.98;-295.157;-91.73681302831662;132.23707790155123;54.37547124598016
1277;G06;185730;15.809;-295.029;-91.35406317429583;147.78878261425965;60.515999540460335
1278;G06;185760;15.639;-294.9;-91.27625737676036;165.17737782129822;67.35522312818082
1279;G06;185790;15.469;-294.771;-91.03318571599448;177.59780290840175;72.11953063145587
1280;G06;185820;15.299;-294.642;-90.76164904878607;164.511148118249;66.52855683111532
1281;G06;185850;15.13;-294.513;-90.57922018004442;162.2078968814223;65.32748548299568
1282;G06;185880;14.96;-294.383;-90.38830913769222;148.826197479113;59.69078959574404
1283;G06;185910;14.791;-294.253;-90.14031721844911;164.3969372937776;65.66589384534144
1284;G06;185940;14.623;-294.123;-89.93657731087701;155.1077917613676;61.70386531954958
1285;G06;185970;14.454;-293.992;-89.75088839683656;154.69853639565108;61.29022768727105
1286;G06;186000;14.286;-293.862;-89.55979621131024;165.3296588851377;65.23745404979006
1287;G06;186030;14.118;-293.733;-89.28035093735915;150.49177170128044;59.14321140541762
1288;G06;186060;13.949;-293.603;-89.13489931510462;149.12124202035812;58.36764599311416
1289;G06;186090;13.782;-293.474;-89.03400157435559;170.2312059709476;66.36490100256385
1290;G06;186120;13.614;-293.344;-88.62813928372636;176.63652866410737;68.58696922806807
1291;G06;186150;13.447;-293.214;-88.40825008457753;151.69098518095137;58.667675925468394
1292;G06;186180;13.28;-293.083;-88.29992667918309;174.99950713032993;67.4155544107043
1293;G06;186210;13.113;-292.952;-87.94480624710988;176.22727326293517;67.62184953631406
1294;G06;186240;12.946;-292.821;-87.7573363577749;172.28700045687535;65.85122505906202
1295;G06;186270;12.78;-292.69;-87.49548927260369;200.8682546184122;76.47814106997346
1296;G06;186300;12.613;-292.558;-87.27336636431997;179.08254341379543;67.91898813031445
1297;G06;186330;12.447;-292.426;-86.96983305470401;163.84491841519974;61.9014300459226
1298;G06;186360;12.282;-292.294;-86.7838724081745;153.7372620804453;57.86215590654371
1299;G06;186390;12.116;-292.161;-86.46717815524725;150.34900822387476;56.371828535798215
1300;G06;186420;11.951;-292.028;-86.19899215810827;166.85246962989947;62.32450978622697
1301;G06;186450;11.786;-291.895;-86.01825363989049;180.87184604686803;67.30864203691607
1302;G06;186480;11.621;-291.762;-85.6141420808432;172.23941263107344;63.85800062105243
1303;G06;186510;11.456;-291.628;-85.3516309104006;170.6499789230979;63.03497666495974
1304;G06;186540;11.292;-291.495;-85.10620477838377;167.78519122125954;61.750606024335106
1305;G06;186570;11.128;-291.36;-84.87454322298014;171.45897213900855;62.87388577856548
1306;G06;186600;10.964;-291.226;-84.75109689762856;160.16161991101694;58.51963910448448
1307;G06;252930;13.878;-536.872;-158.4654095171279;161.65587796738873;63.16646291728366
1308;G06;252960;14.096;-536.896;-158.74099618264344;-2287.785202695007;-898.624088811419
1309;G06;252990;14.315;-536.919;-159.08111959795218;167.1094439672322;65.98580235508166
1310;G06;253020;14.534;-536.942;-159.52330029724087;165.73891428630992;65.79132194231859
1311;G06;253050;14.754;-536.965;-159.8850968959055;165.8911953501494;66.20333813073714
1312;G06;253080;14.973;-536.987;-160.05331355981448;166.85246962989947;66.9418627335836
1313;G06;253110;15.193;-537.01;-160.47351917045705;163.69263735136028;66.02669423395272
1314;G06;253140;15.413;-537.031;-160.82218496315588;152.39528512336872;61.80060513156206
1315;G06;253170;15.634;-537.053;-161.06450712586775;157.00178763247777;64.01358797684937
1316;G06;253200;15.855;-537.074;-161.39044319078988;161.09434150237706;66.03872402639342
1317;G06;253230;16.076;-537.096;-161.6322219594351;164.10189271707677;67.63736504250744
1318;G06;253260;16.298;-537.118;-161.96476859790263;169.01295738932046;70.04252993955168
1319;G06;253290;16.52;-537.14;-162.21738397595362;155.00309855878572;64.58829114644348
1320;G06;253320;16.742;-537.161;-162.37742026517518;155.9643728385358;65.34505925798642
1321;G06;253350;16.965;-537.182;-162.6716312074446;164.9204034839655;69.47814873793081
1322;G06;253380;17.188;-537.203;-162.920865742625;172.69625585804755;73.15510717119169
1323;G06;253410;17.411;-537.223;-163.20451173706627;160.86591992434572;68.51956029330674
1324;G06;253440;17.635;-537.243;-163.4029137534643;161.09434150237706;68.99708900951518
