;epoch_h;svs;Ispb;Vtec;Vtec2;Vtec3
3946;3.683333333333333;G32;334256.957996554;351191.5991192298;118168.59913825362;332448.0891777795
3958;3.691666666666667;G32;326452.5530759047;342991.79540927964;115409.53736102556;324685.9186650381
3970;3.7;G32;353006.56533353677;370891.1279577604;124797.0769616724;351096.2309229032
3982;3.7083333333333335;G32;345868.3900450254;363391.3074322846;122273.54482848226;343996.684666319
3994;3.716666666666667;G32;348818.83581203374;366491.2332296135;123316.60477018244;346931.1637668998
4006;3.725;G32;346439.44381282525;363991.29280610813;122475.42730888893;344564.6481129462
4018;3.7333333333333334;G32;330735.45846174576;347491.6879480773;116923.65671614677;328945.6466305715
4030;3.7416666666666667;G32;347200.84966385807;364791.27417375316;122744.60424190327;345321.9335312717
4042;3.75;G32;337683.2820215812;354791.5128522518;119379.89452207442;335855.8712680956
4054;3.7583333333333333;G32;347771.90343165793;365391.2595475768;122946.48672230994;345889.8969778989
4066;3.7666666666666666;G32;356623.24108723993;374691.03731208376;126075.66667275567;354693.33463227947
4078;3.775;G32;340919.2550270465;358191.4317090127;120523.89582932314;339074.3324446283
4090;3.783333333333333;G32;346915.32242540113;364491.28111432126;122643.66287635475;345037.9514553198
4101;3.7916666666666665;G32;351198.22781124216;368991.1736531189;124157.78223147594;349297.6794208533
4112;3.8;G32;347296.02517363906;364891.27161188377;122778.25128018933;345416.5939881635
4123;3.808333333333333;G32;343108.295652136;360491.3768837368;121297.77908869936;341251.52683216
4134;3.816666666666667;G32;344250.4035422927;361691.3480039041;121701.54417485789;342387.45407805266
4145;3.825;G32;344155.2280325118;361591.35056577355;121667.89713657186;342292.7936211609
4156;3.8333333333333335;G32;352245.16019161796;370091.14733515563;124527.90027934844;350338.9462098542
4167;3.841666666666667;G32;348628.48443791474;366291.2379808323;123249.31056826514;346741.8425004779
4178;3.85;G32;343108.295652136;360491.3768837368;121297.77908869936;341251.52683216
4189;3.8583333333333334;G32;331211.3363652077;347991.6755112502;117091.8920329222;329418.9492676687
4200;3.8666666666666667;G32;343393.8225360359;360791.3695706486;121398.7203289027;341535.50855547364
4211;3.875;G32;353577.61945589364;371491.11370410415;124998.95956742426;351664.1947221687
4222;3.8833333333333333;G32;334732.83660912985;351691.58742744295;118336.83470571943;332921.39252015314
4233;3.8916666666666666;G32;341871.0118976413;359191.4079529189;120860.3668389096;340020.93877673737
4244;3.9;G32;344631.10664508765;362091.3388739867;121836.13270403768;342766.0969635346
4255;3.908333333333333;G32;347391.20068342006;364991.2690500143;122811.89831847537;345511.25444505527
4266;3.9166666666666665;G32;345963.5655548063;363491.3048704151;122307.19186676829;344091.34512321075
4277;3.925;G32;348533.3089281338;366191.24054270174;123215.66352997911;346647.1820435862
4288;3.933333333333333;G32;350436.82231476635;368191.19265799393;123888.60542380679;348540.39435516606
4299;3.941666666666667;G32;335399.0658867107;352391.5702393971;118572.36422441216;333584.0164236721
4310;3.95;G32;343964.8766583928;361391.3553169923;121600.60293465455;342103.4723547391
4321;3.9583333333333335;G32;324834.5665731721;341291.8359808993;114837.53670740122;323076.68807677174
4332;3.966666666666667;G32;330545.1067330698;347291.6923267759;116856.36238888428;328756.32501151145
4343;3.975;G32;332829.3228679403;349691.63493963063;117663.89268654655;331028.179855935
4354;3.9833333333333334;G32;329307.8229785751;345991.72339595796;116418.95013909451;327525.73695608875
4364;3.9916666666666667;G32;338063.98512437614;355191.5037223344;119514.48305125421;336234.51415357756
4374;4.0;G32;338254.33614393807;355391.4985985955;119581.7771278263;336423.8350673611
4385;4.008333333333334;G32;345106.9845485495;362591.3264371596;122004.3680208131;343239.39960063173
4396;4.016666666666667;G32;347486.376193201;365091.2664881449;122845.54535676142;345605.914901947
4407;4.025;G32;343013.12014235504;360391.3794456063;121264.13205041332;341156.8663752683
4417;4.033333333333333;G32;339872.32300122775;357091.4583994961;120153.77790679586;338033.0660082657
4427;4.041666666666667;G32;339015.74164041394;356191.47959372046;119850.95393549546;337181.1201330484
4436;4.05;G32;333019.67459661624;349891.630560932;117731.18701380903;331217.50147499505
4445;4.058333333333334;G32;331592.03946800256;348391.66638133273;117226.48056210196;329797.5921531506
4454;4.066666666666666;G32;338349.51200827607;355491.49640924623;119615.42429145754;336518.4958768912
4463;4.075;G32;349294.7144246096;366991.22153782664;123484.84033764826;347404.4671092735
4473;4.083333333333333;G32;347486.376547758;365091.266860665;122845.54548210661;345605.9152545853
4483;4.091666666666667;G32;332734.1473581593;349591.6375015;117630.2456482605;330933.51939904323
4492;4.1;G32;349770.5926826285;367491.20947351964;123653.07577976887;347877.77009900886
4502;4.108333333333333;G32;343488.9980458169;360891.3670087792;121432.36736718874;341630.1690123654
4512;4.116666666666666;G32;333305.2014805162;350191.62324784376;117832.12825401236;331501.4831983087
4522;4.125;G32;331116.1612099837;347891.6784456397;117058.24511998135;329324.2891634152
4532;4.133333333333334;G32;328165.71508841834;344791.75227579067;116015.18505293597;326389.80971019616
4542;4.141666666666667;G32;325976.67481788585;342491.80747358664;115241.30191890495;324212.6156753027
4552;4.15;G32;337683.2823761382;354791.51322477194;119379.89464741963;335855.87162073393
4562;4.158333333333333;G32;340062.6743753467;357291.4536482773;120221.07210871314;338222.3872746875
4572;4.166666666666667;G32;348628.48479247175;366291.2383533524;123249.31069361034;346741.8428531162
4581;4.175;G32;346820.1465610631;364391.2833036706;122610.01571272349;344943.29064578976
4590;4.183333333333334;G32;343869.70114861184;361291.3578788618;121566.95589636853;342008.81189784734
4599;4.191666666666666;G32;350151.2954308664;367891.19997108215;123787.66418360345;348256.4126318525
4608;4.2;G32;340157.8498851277;357391.4510864079;120254.7191469992;338317.04773157934
4617;4.208333333333333;G32;349199.5385602716;366891.22372717597;123451.19317401701;347309.80629974336
4626;4.216666666666667;G32;336065.2958734056;353091.5537963915;118807.89399379527;334246.64103246765
4635;4.225;G32;340919.2553816035;358191.43208153284;120523.89595466833;339074.33279726654
4646;4.233333333333333;G32;333019.67424205923;349891.63018841186;117731.18688846384;331217.5011223568
4651;4.241666666666666;G12;223377.30118650387;234694.3862614668;78969.73310205573;222168.47000058004
4656;4.241666666666666;G32;336731.5258601004;353791.5373533859;119043.42376317838;334909.2656412631
4661;4.25;G12;152947.30410831366;160696.15613305374;54070.88240370517;152119.61270893223
4666;4.25;G32;325310.445185748;341791.8242891124;115005.77227486703;323549.99141914543
4671;4.258333333333334;G12;307702.94573892193;323292.26657074905;108781.0595376068;306037.77691991435
4676;4.258333333333334;G32;330259.5798491699;346991.69963986415;116755.42114868095;328472.3432881979
4681;4.266666666666667;G12;171887.26281941542;180595.6802203656;60766.654429041235;170957.0757204778
4686;4.266666666666667;G32;341585.48501374136;358891.41526600707;120759.42559870626;339736.9570534238
4691;4.275;G12;228611.9627338257;240194.25429913038;80820.32321607298;227374.80359294606
4696;4.275;G32;342727.5929038981;360091.38638617436;121163.19068486479;340872.88429931644
4701;4.283333333333333;G12;43400.10620798226;45598.909271719145;15343.07553023791;43165.24169140896
4706;4.283333333333333;G32;340157.8498851277;357391.4510864079;120254.7191469992;338317.04773157934
4711;4.291666666666667;G12;245553.2325485139;257993.82883301942;86809.5063092953;244224.39383601994
4716;4.291666666666667;G32;350722.3491986663;368491.18534490577;123989.54666401012;348824.3760784797
4721;4.3;G12;266682.2311755911;280193.29735001514;94279.16134331719;265239.05052982067
4726;4.3;G32;352721.03844963684;370591.13527084864;124696.13572146907;350812.2491995896
4731;4.308333333333334;G12;263065.55577644496;276393.388368212;93000.5717575791;261641.9471730827
4736;4.308333333333334;G32;351769.28193359904;369591.1593994626;124359.66483722781;349865.64322011877
4741;4.316666666666666;G12;214050.08491834596;224894.6201887467;75672.31758414417;212891.7290038258
4747;4.316666666666666;G32;349960.9437021905;367691.2043497808;123720.36985634099;348067.0910127924
4752;4.325;G12;164939.43855046597;173295.85457115082;58310.416372423184;164046.8503776771
4757;4.325;G32;347676.727921877;365291.2621094463;122912.83968402391;345795.23652100714
4762;4.333333333333333;G12;120873.10271034588;126996.96211495742;42731.81119814737;120218.98443011093
4767;4.333333333333333;G32;343488.9984003739;360891.3673812993;121432.36749253394;341630.1693650037
4772;4.341666666666667;G12;110879.65751916412;116497.21360280324;39198.86628688829;110279.619882476
4777;4.341666666666667;G32;339206.0930145329;356391.4748425017;119918.24813741274;337370.4413994702
4786;4.35;G32;341299.9577752844;358591.42220657517;120658.48423315772;339452.9749774719
4793;4.358333333333333;G12;200915.84258603692;211094.95063048232;71029.01852926762;199828.5640891883
4796;4.358333333333333;G32;346915.32242540113;364491.28111432126;122643.66287635475;345037.9514553198
4805;4.366666666666666;G32;351293.40332102316;369091.17109124945;124191.429269762;349392.33987774514
4814;4.375;G32;340538.55263336556;357791.4415839703;120389.30755083375;338695.6902644229
4825;4.383333333333334;G32;350056.1195665284;367791.2021604315;123754.0170199722;348161.75182232243
4835;4.391666666666667;G32;344155.2280325118;361591.35056577355;121667.89713657186;342292.7936211609
4845;4.4;G32;358812.2813577725;376990.9821142878;126849.54980678672;356870.52866717294
4855;4.408333333333333;G32;348152.60617989587;365791.2500451393;123081.07512614453;346268.5395107425
4865;4.416666666666667;G32;348818.83581203374;366491.2332296135;123316.60477018244;346931.1637668998
4875;4.425;G32;347676.727921877;365291.2621094463;122912.83968402391;345795.23652100714
4883;4.433333333333334;G12;167889.88431747432;176395.7803684798;59353.47631412337;166981.3294782579
4886;4.433333333333334;G32;336921.8768796624;353991.532229647;119110.71783975048;335098.58655504667
4897;4.441666666666666;G32;330449.9312232888;347191.6948886454;116822.71535059823;328661.6645546197
4908;4.45;G32;345582.86316112545;363091.3147453728;122172.60358827893;343712.7029430054
4918;4.458333333333333;G32;360049.5651122672;378290.9510451058;127286.96205657649;358101.11672259565
4929;4.466666666666667;G32;340062.6740207897;357291.4532757572;120221.07198336795;338222.3869220493
4937;4.475;G12;-7042.999778730421;-7399.82308734533;-2489.8850949040957;-7004.885799692436
4940;4.475;G32;356432.889358564;374491.0416907824;126008.37234549319;354504.01301321934
4948;4.483333333333333;G12;169127.16807196903;177695.74929929775;59790.88856391315;168211.91753368056
4951;4.483333333333333;G32;352530.6870755179;370391.1400220674;124628.84151955177;350622.92793316784
4959;4.491666666666666;G12;277627.43359192467;291693.0224785956;98148.57738950792;276125.02176220296
4962;4.491666666666666;G32;341109.60675572243;358391.427330314;120591.19015658562;339263.65406368836
4970;4.5;G12;135530.15603560657;142396.59366347166;47913.463868362225;134796.71947612296
4973;4.5;G32;350817.5250630043;368591.18315555644;124023.19382764139;348919.03688800975
4981;4.508333333333334;G12;102218.67123770106;107397.43108707748;36136.980538359836;101665.50349451725
4984;4.508333333333334;G32;357670.17346761574;375791.0109941205;126445.78472062817;355734.60142128036
4992;4.516666666666667;G12;97555.0631036221;102497.5480507174;34488.272779404055;97027.13299614012
4995;4.516666666666667;G32;344916.6331744306;362391.3311883784;121937.0738188958;343050.0783342099
5003;4.525;G12;191778.97804655496;201495.1801790635;67798.89733861854;190741.14471149413
5006;4.525;G32;354243.8490880315;372191.09688857844;125234.48921146218;352326.8189783259
5014;4.533333333333333;G12;342061.36327176023;359391.4032017001;120927.66104082688;340210.2600431592
5017;4.533333333333333;G32;352054.80846294196;369891.1517138542;124460.60595208594;350149.6245907941
5025;4.541666666666667;G12;88989.25268649703;93497.76334564232;31460.034194506847;88507.67741771143
5028;4.541666666666667;G32;353672.79532023164;371591.1115147548;125032.60673105551;351758.85553169873
5036;4.55;G12;152090.72310205686;159796.17769979825;53768.05855774997;151267.66718635318
5040;4.55;G32;343774.52528427384;361191.3600682111;121533.30873273728;341914.1510883173
5048;4.558333333333334;G12;267919.51528464287;281493.26665335323;94716.57371845217;266469.6389378816
5052;4.558333333333334;G32;357003.94348092086;375091.02743712615;126210.25495124506;355071.97681248485
5060;4.566666666666666;G12;150853.43934756215;158496.2087689803;53330.646307960196;150037.07913093054
5064;4.566666666666666;G32;348914.0116763717;366591.2310402642;123350.25193381368;347025.8245764298
5072;4.575;G12;261542.7451380503;274793.4267504822;92462.218267586;260127.3773943464
5076;4.575;G32;358050.87621585367;376191.001491683;126580.37312446277;356113.243954124
5084;4.583333333333333;G12;160085.47939682507;168195.97665852966;56594.41453689532;159219.15896551646
5088;4.583333333333333;G32;350151.2950763094;367891.19959856203;123787.66405825826;348256.41227921424
5096;4.591666666666667;G12;148569.22321269166;156096.2661561256;52523.11601029793;147765.224286507
5099;4.591666666666667;G32;350436.82231476635;368191.19265799393;123888.60542380679;348540.39435516606
5107;4.6;G12;257069.4887326473;270093.53933542344;90880.80483589269;255678.3285150294
5110;4.6;G32;339681.97162710875;356891.4631507148;120086.48370487856;337843.7447418439
5118;4.608333333333333;G12;125060.83223184894;131396.85684310435;44212.28338963733;124384.05158611436
5120;4.608333333333333;G32;345392.51178700646;362891.3194965915;122105.30938636162;343523.38167658355
5128;4.616666666666666;G12;157420.56051371666;165396.04354811247;55652.295835398465;156568.66158824926
5130;4.616666666666666;G32;349199.5385602716;366891.22372717597;123451.19317401701;347309.80629974336
5138;4.625;G12;292094.1355430664;306892.6587783286;103262.93585780548;290513.4355417932
5140;4.625;G32;347296.02517363906;364891.27161188377;122778.25128018933;345416.5939881635
5151;4.633333333333334;G32;347962.25480577693;365591.25479635806;123013.78092422725;346079.2182443208
5160;4.641666666666667;G12;278008.1363401626;292093.0129761581;98283.1657933425;276503.6642950466
5163;4.641666666666667;G32;345963.5655548063;363491.3048704151;122307.19186676829;344091.34512321075
5172;4.65;G12;115352.91392456711;121197.10101786196;40780.27971858158;114728.66876179303
5175;4.65;G32;354339.02495236945;372291.09469922906;125268.13637509341;352421.47978785593
5185;4.658333333333333;G12;129248.56175335198;135796.75157125125;45692.75558112728;128549.1187421178
