;id;epoch;svs;Ispb;Vtec;Vtec2;Vtec3
328;2137;7380;G32;457794.9799445653;480988.49471712456;441610.0385572922;196182.7435334997
329;2139;7410;G27;390410.60449772136;410190.1881966911;376607.9788080936;167305.94884244824
330;2145;7410;G32;395550.0905352623;415590.0587962241;381565.7628088661;169508.41613756577
331;2147;7440;G27;375182.4970501038;394190.5709018331;361918.2477893933;160780.11953287764
332;2153;7440;G32;360430.2678605051;378690.9415426682;347687.5707688336;154458.22234649758
333;2155;7470;G27;379560.5775911688;398790.4605062412;366141.54511952295;162656.29530933715
334;2161;7470;G32;424578.6706564407;446089.3295788609;409568.0628518446;181948.2783871352
335;2163;7500;G27;361191.673002424;379490.9221652731;348422.0570974544;154784.51371321428
336;2169;7500;G32;313318.3107435957;329192.1258510153;302241.21571831044;134268.93804821398
337;2171;7530;G27;388982.9690145507;408690.2236445718;375230.8161296276;166694.15216899387
338;2177;7530;G32;423531.7382760649;444989.35589682416;408558.1438507218;181499.62762495116
339;2179;7560;G27;371470.6454320626;390290.6637368592;358337.6254410211;159189.4484553906
340;2185;7560;G32;452369.9663140105;475288.6306856396;436376.8215419959;193857.9166909735
341;2187;7590;G27;376895.6590626174;395990.52776834415;363570.8424563174;161514.2752979168
342;2193;7590;G32;397643.95529601374;417790.0061602976;383585.60081111145;170405.71766193392
343;2195;7620;G27;375563.1997983417;394590.5613993957;362285.49112471467;160943.26529220663
344;2201;7620;G32;394027.2798968676;413990.0971784943;380096.78980960255;168855.83325219108
345;2203;7650;G27;379846.10482962575;399090.4535656732;366416.97779202496;162778.65470480453
346;2209;7650;G32;413823.8196142261;434789.59969906165;399193.4401681152;177339.41136982702
347;2211;7680;G27;366140.8080204028;384690.7978885449;353196.219772588;156905.4082806086
348;2217;7680;G32;412967.2386079693;433889.6212658062;398367.1428346532;176972.33348730742
349;2219;7710;G27;354243.8490880315;372191.0968885784;341719.8674249166;151807.10413725473
350;2225;7710;G32;401165.45518537896;421489.9177039702;386982.60114980105;171914.81570781514
351;2227;7740;G27;375182.4970501038;394190.5709018331;361918.2477893933;160780.11953287764
352;2233;7740;G32;435238.3454797603;457289.0612754893;419850.8741887107;186516.3587366992
353;2235;7770;G27;375372.8484242227;394390.5661506144;362101.869457054;160861.69241254212
354;2241;7770;G32;434667.29171196045;456689.0759016658;419300.0095277506;186271.64024964703
355;2243;7800;G27;398119.8335540327;418289.9940959906;384044.6548092522;170609.64978512452
356;2249;7800;G32;374040.3888053901;392990.59940914577;360816.5177834293;160290.68225489065
357;2251;7830;G27;427148.4136752112;448789.2648786274;412046.9548522308;183049.512034694
358;2257;7830;G32;394503.1581548865;414490.0851141873;380555.8438077433;169059.76537538166
359;2259;7860;G27;367187.7404007786;385790.77157058165;354206.1387737108;157354.05904279268
360;2265;7860;G32;386413.22635033727;405990.2887173254;372751.92447126337;165592.9186733764
361;2267;7890;G27;393932.1040325296;413890.0993678437;380004.97880476125;168815.04673638818
362;2273;7890;G32;396692.198779976;416790.03028891154;382667.4928148301;169997.85341555273
363;2275;7920;G27;374135.5646697281;393090.5972197965;360908.3287882705;160331.46877069355
364;2281;7920;G32;399071.5904246274;419289.9703398968;384962.7631475556;171017.51418344697
365;2283;7950;G27;369091.25414196815;387790.724058394;356042.3554503175;158169.78783943763
366;2289;7950;G32;400975.10381126;421289.922455189;386798.9794821404;171833.24282815066
367;2291;7980;G27;407922.9280802095;428589.7481044038;393501.16949670017;174810.65255605153
368;2297;7980;G32;411539.6031247986;432389.6567136869;396989.9801561872;176360.53681385305
369;2299;8010;G27;350151.2950763094;367891.199598562;337772.00208324497;150053.28745238
370;2305;8010;G32;417535.67052315327;438689.5061189954;402774.0618324435;178930.08214343144
371;2307;8040;G27;384414.5367448097;403890.3384188624;370823.8967898153;164736.40336092855
372;2313;8040;G32;378323.2941912311;397490.49194794334;364948.0047927615;162126.07181942987
373;2315;8070;G27;371756.1726705196;390590.6567962911;358613.05811352306;159311.807850858
374;2321;8070;G32;383367.604718991;402790.3651093458;369813.9781307145;164287.7527506858
375;2323;8100;G27;356147.36282922106;374191.0493763908;343556.08410152333;152622.83293389968
376;2329;8100;G32;405448.36057122;425989.8102427678;391114.0881591333;173750.20527235436
377;2331;8130;G27;433905.88621548464;455889.0949065408;418565.5228571079;185945.34873098903
378;2337;8130;G32;349104.3630504907;366791.2262890455;336762.0834241442;149604.63684213723
379;2339;8160;G27;416869.44089101546;437989.5229345212;402131.3861666421;178644.57714057635
380;2345;8160;G32;370138.186522344;388890.6977404308;357052.27445144026;158618.43860162175
381;2347;8190;G27;388887.79350476974;408590.2262064413;375139.0054668083;166653.3658051323
382;2353;8190;G32;404496.6037006253;424989.83399886166;390195.97982083;173342.34087403188
383;2355;8220;G27;374896.9698116469;393890.5778424012;361642.8151168913;160657.76013741022
384;2361;8220;G32;354624.5518362694;372591.0873861408;342087.1107602379;151970.2498965837
385;2363;8250;G27;395359.73916114325;415390.0635474429;381382.1411412053;169426.84325790126
386;2370;8250;G32;373374.1591732522;392290.6162246715;360173.8421176278;160005.17725203556
387;2372;8280;G27;389649.1990012456;409390.2072015662;375873.49213745096;166979.65732379025
388;2379;8280;G32;401641.3334433978;421989.9056396632;387441.6551479417;172118.74783100572
389;2381;8310;G27;379084.69933314994;398290.4725705482;365682.4911213823;162452.36318614657
390;2388;8310;G32;341109.60675572243;358391.427330314;329049.97475048364;146178.57650399356
391;2390;8340;G27;391933.415136116;411790.1498144209;378076.9518073571;167958.5317278229
392;2397;8340;G32;383272.42920921;402690.3676712152;369722.1674678952;164246.96638682418
393;2399;8370;G27;355481.1331970832;373491.06619191647;342913.4084357219;152337.3279310446
394;2406;8370;G32;391933.415136116;411790.1498144209;378076.9518073571;167958.5317278229
395;2408;8400;G27;319409.55365173134;335591.9726944545;308117.1080573862;136879.269741654
396;2415;8400;G32;368805.7269035112;387490.73099896207;355766.92277781555;158047.42844397025
397;2417;8430;G27;351103.0519469042;368891.1758424682;338690.1104215484;150461.15185070247
398;2424;8430;G32;326547.7289402427;343091.7932199304;315002.9193975847;139938.25219727805
399;2426;8460;G27;420771.64352861856;442089.4249757563;405895.629840653;180316.82094578657
400;2433;8460;G32;383748.3074672289;403190.3556069082;370181.2214660358;164450.89851001475
401;2435;8490;G27;396787.3742897569;416890.027727042;382759.3034776494;170038.6397794143
402;2442;8490;G32;361477.2002408809;379790.915224705;348697.4897699564;154906.8731086817
403;2444;8520;G27;359002.6327318914;377190.977363069;346310.40843238955;153846.42582498453
404;2451;8520;G32;391743.0637619971;411590.1545656397;377893.3301396964;167876.95884815842
405;2453;8550;G27;404782.1309390821;425289.8270582935;390471.4124933319;173464.70026949927
406;2460;8550;G32;392504.4689039159;412390.13518824446;378627.8164683172;168203.2502148751
407;2462;8580;G27;368805.7269035112;387490.73099896207;355766.92277781555;158047.42844397025
408;2469;8580;G32;403259.3199461305;423689.8650680437;389002.4391520465;172812.11723218331
409;2471;8610;G27;364237.2946337703;382690.8457732527;351360.00343800324;156089.67963590493
410;2478;8610;G32;377657.06420453626;396790.508390949;364305.3287849382;161840.5666646335
411;2480;8640;G27;340919.2550270465;358191.4317090127;328866.352740801;146097.00347238776
412;2487;8640;G32;364522.8215176702;382990.8384601645;351635.43576848326;156212.03887943103
413;2489;8670;G27;348438.1330637958;366091.2427320511;336119.4074163209;149319.13168734082
414;2496;8670;G32;383082.077480534;402490.37204991386;369538.54545821255;164165.39335521837
415;2498;8700;G27;371565.8212964006;390390.6615475098;358429.4364458624;159230.2349711935
416;2505;8700;G32;371946.5240446385;390790.6520450723;358796.6797811837;159393.38073052248
417;2507;8730;G27;358336.4027451966;376490.99380607466;345667.73242456623;153560.92067018815
418;2514;8730;G32;365093.8756400271;383590.8242065082;352186.3007714653;156456.7575184245
419;2516;8760;G27;323882.8100571343;340291.8601095132;312432.21639235714;138796.23203391637
420;2523;8760;G32;380607.50997154455;399890.4341882779;367151.46412064566;163104.9460715212
421;2525;8790;G27;398215.0094183706;418389.9919066412;384136.4658140935;170650.4363009274
422;2532;8790;G32;377276.3618108553;396390.5182659066;363938.0857916388;161677.4210572458
423;2534;8820;G27;388411.9152467508;408090.2382707482;374679.9514686675;166449.43368194168
424;2541;8820;G32;361667.55161499983;379990.91047348623;348881.11143761704;154988.44598834618
425;2543;8850;G27;402212.3875657547;422589.8913860069;387992.52015092375;172363.46646999923
426;2550;8850;G32;386222.8749762183;405790.2934685442;372568.3028036027;165511.34579371192
427;2552;8880;G27;410968.5493569988;431789.6713398633;396439.11549522704;176115.81832680086
428;2559;8880;G32;400023.3469406652;420289.9462112828;385880.871143837;171425.37842982815
429;2561;8910;G27;420581.2921544996;441889.4297269751;405712.0081729924;180235.2480661221
430;2568;8910;G32;368234.6727811544;386890.7452526184;355216.0577748335;157802.70980497677
431;2570;8940;G27;427624.29193323;449289.2528143204;412506.00885037147;183253.4441578845
432;2577;8940;G32;379084.69933314994;398290.4725705482;365682.4911213823;162452.36318614657
433;2579;8970;G27;402212.3875657547;422589.8913860069;387992.52015092375;172363.46646999923
434;2586;8970;G32;375372.8484242227;394390.5661506144;362101.869457054;160861.69241254212
435;2588;9000;G27;398690.8876763896;418889.9798423343;384595.5198122343;170854.368424118
436;2595;9000;G32;391172.0099941972;410990.16919181606;377342.4654787364;167632.24036110623
437;2597;9030;G27;393361.0499101727;413290.1136215;379454.1138017792;168570.3280973947
438;2604;9030;G32;369757.483774106;388490.70724286826;356685.0311161189;158455.29284229272
439;2606;9060;G27;387555.334240494;407190.2598374927;373853.65413520543;166082.3557994221
440;2613;9060;G32;388982.9693691077;408690.2240170919;375230.8164716495;166694.15232093516
441;2615;9090;G27;402783.4416881116;423189.8771323506;388543.3851539058;172608.1851089927
442;2622;9090;G32;387174.6314922561;406790.2693399303;373486.4107998841;165919.2100400931
443;2624;9120;G27;394883.8605485674;414890.0752392297;380923.08680104266;169222.91098276936
444;2631;9120;G32;411920.3062275936;432789.6475837695;397357.2238335304;176523.68272512336
445;2633;9150;G27;375848.72668224166;394890.5540863074;362560.9234551947;161065.62453573273
446;2640;9150;G32;361762.7274793378;380090.9082841369;348972.9224424584;155029.23250414908
447;2642;9180;G27;384700.06398326665;404190.3314782943;371099.3294623173;164858.76275639594
448;2649;9180;G32;405353.1847068821;425889.8124321172;391022.277154292;173709.4187565515
449;2651;9210;G27;398500.53630227054;418689.98459355306;384411.8981445736;170772.7955444535
450;2658;9210;G32;388411.9152467508;408090.2382707482;374679.9514686675;166449.43368194168
451;2660;9240;G27;379084.69933314994;398290.4725705482;365682.4911213823;162452.36318614657
452;2667;9240;G32;401736.50930773583;422089.9034503139;387533.4661527831;172159.53434680865
453;2669;9270;G27;380607.50997154455;399890.4341882779;367151.46412064566;163104.9460715212
454;2676;9270;G32;335684.59312516765;352691.563298829;323816.7577351873;143853.74966146736
455;2678;9300;G27;402688.2658237736;423089.8793217;388451.5741490645;172567.39859318984
456;2685;9300;G32;401926.8606818548;422289.8986990951;387717.0878204437;172241.10722647313
457;2687;9330;G27;341775.8363878603;359091.4105147883;329692.65041628503;146464.08150684866
458;2694;9330;G32;338825.39026629494;355991.48434493924;326846.51473855553;145199.7019480196
459;2696;9360;G27;431336.1428421572;453189.15923425416;416086.6305146997;184844.11493148896
460;2703;9360;G32;397643.95529601374;417790.0061602976;383585.60081111145;170405.71766193392
461;2705;9390;G27;374230.740179509;393190.5946579269;361000.1394510899;160372.25513455513
462;2712;9390;G32;376229.42943047953;395290.54458386987;362928.166790516;161228.7702950617
463;2714;9420;G27;364427.6460078892;382890.8410220339;351543.6251056639;156171.25251556942
464;2721;9420;G32;396311.49603173806;416390.039791349;382300.2494795087;169834.70765622373
465;2723;9450;G27;425340.0757983595;446889.3102014657;410302.5491804653;182274.5697538519
466;2730;9450;G32;368329.84864549234;386990.74306326907;355307.8687796748;157843.49632077967
467;2732;9480;G27;403354.4954559114;423789.8625061742;389094.2498148659;172852.9035960449
468;2739;9480;G32;391838.239271778;411690.15200377017;377985.1408025157;167917.74521202
469;2741;9510;G27;384224.1857252478;403690.3435426013;370640.2754641766;164654.83063320536
470;2748;9510;G32;389649.1990012456;409390.2072015662;375873.49213745096;166979.65732379025
471;2750;9540;G27;406114.59020335786;426689.7934272421;391756.7638249347;174035.71027520945
472;2757;9540;G32;387936.0366341749;407590.2499625351;374220.8971285049;166245.50140680978
473;2759;9570;G27;389934.7258851455;409690.199888478;376148.924467931;167102.01656731634
474;2766;9570;G32;384224.1857252478;403690.3435426013;370640.2754641766;164654.83063320536
475;2768;9600;G27;414490.049246364;435489.582883536;399836.11583391664;177624.9163726821
476;2775;9600;G32;352245.15983706096;370091.1469626355;339791.8400854905;150950.58897674817
477;2777;9630;G27;413347.9413562072;434289.6117633687;398734.3861699745;177135.47924663642
478;2784;9630;G32;385937.3477377614;405490.3004091123;372292.8701311007;165388.98639824454
479;2786;9660;G27;417916.3732713912;439089.49661655794;403141.3051677649;179093.22790276044
480;2793;9660;G32;358146.0513710776;376290.9985572934;345484.1107569055;153479.34779052364
481;2795;9690;G27;374992.14532142784;393990.57528053183;361734.62577971065;160698.54650127183
482;2802;9690;G32;380512.3348163206;399790.4371226675;367059.6537998483;163064.15985960094
483;2804;9720;G27;384985.5912217236;404490.32453772624;371374.7621348193;164981.12215186335
484;2811;9720;G32;370614.0644258058;389390.6853036037;357511.328107559;158822.370572871
485;2813;9750;G27;411254.0762408987;432089.6640267751;396714.5478257071;176238.17757032695
486;2820;9750;G32;347010.4979351821;364591.2785524519;334742.2450798768;148707.33516582777
487;2822;9780;G27;360906.146118524;379190.9294783613;348146.6247669744;154662.1544696882
488;2829;9780;G32;377181.1859465173;396290.52045525593;363846.2747867974;161636.63454144288
489;2831;9810;G27;409540.9145829421;430289.7075327842;395061.9535008049;175504.0219572291
490;2838;9810;G32;363571.0650016324;381990.8625887784;350717.3277722018;155804.17463304984
491;2840;9840;G27;416679.0898714535;437789.52805826;401947.7648410034;178563.00441285316
492;2847;9840;G32;383843.4829770098;403290.3530450388;370273.0321288552;164491.68487387637
493;2849;9870;G27;389839.5500208075;409590.2020778272;376057.1134630896;167061.23005151344
494;2856;9870;G32;372327.2264383194;391190.6421701146;359163.9227744832;159556.52633791018
495;2858;9900;G27;395264.5636513623;415290.0661093124;381290.330478386;169386.05689403968
